,Unnamed: 0,nid,title,price,ps_sort,price_section,sales,comments,isFee,isTmall,province,city,storeName,detailUrl
351,351,42844977153,路西法澳洲Swisse钙片柠檬酸钙维生素VD中老年孕妇补钙90粒21年6Y,38.0,0,"(0,50]",1029,5841,是,否,福建,福州,偶路西法,//item.taobao.com/item.htm?id=42844977153&ns=1&abbucket=10#detail
352,352,551215407728,3瓶装】21金维他多维元素100片成人男女补充矿物质氨基酸维生素C,188.0,3,"(150,200]",1027,16451,是,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=551215407728&ns=1&abbucket=10
353,353,591928735148,【直营】加拿大ddrops维生素D3滴剂婴幼儿400iu液体补钙2.5ml*2瓶,199.0,3,"(150,200]",1017,13284,是,是,浙江,杭州,天猫国际母婴直营,//detail.tmall.com/item.htm?id=591928735148&ns=1&abbucket=10
354,354,625913948245,御信堂维生素E软胶囊嫩白补充VE内外用涂抹脸面部可搭配VC 拍1发3,108.0,2,"(100,150]",1017,118,是,是,山东,威海,崇竞药业保健品旗舰店,//detail.tmall.com/item.htm?id=625913948245&ns=1&abbucket=10
355,355,613376102141,sanpeter圣彼德钙片碳酸钙中老年补钙女性男青少年维生素D液体钙,208.0,4,"(200,250]",1015,2925,是,是,新西兰,新西兰,sanpeter海外旗舰店,//detail.tmall.com/item.htm?id=613376102141&ns=1&abbucket=10
356,356,615140672016,泰国进口PATAR葩塔维生素C咀嚼片1000粒儿童维他命vc片糖果,78.0,1,"(50,100]",1011,1550,是,是,浙江,金华,tops海外旗舰店,//detail.tmall.com/item.htm?id=615140672016&ns=1&abbucket=10
357,357,610826056038,黄金搭档B族维生素片复合维生素b 维b1 b2 b6 b12男女性vb维他命b,49.9,0,"(0,50]",1008,694,是,是,上海,上海,睿熙保健食品专营店,//detail.tmall.com/item.htm?id=610826056038&ns=1&abbucket=10
358,358,613580614098,星鲨维生素D3婴儿维生素D滴剂胶囊儿童新生儿孕妇成人中老年补钙,58.0,1,"(50,100]",1008,1698,是,是,福建,厦门,星鲨旗舰店,//detail.tmall.com/item.htm?id=613580614098&ns=1&abbucket=10
359,359,618209118225,Ddrops baby婴幼儿维生素d3滴剂0岁以上宝宝补钙剂400IU营养搭档,148.0,2,"(100,150]",995,862,是,是,广东,深圳,ddrops母婴海外旗舰店,//detail.tmall.com/item.htm?id=618209118225&ns=1&abbucket=10
360,360,531693900961,Swisse斯维诗维生素C泡腾片维C泡片无糖配方60片vc片泡腾成人澳洲,166.0,3,"(150,200]",994,9354,是,是,澳大利亚,澳大利亚,chemistwarehouse海外旗舰,//detail.tmall.com/item.htm?id=531693900961&ns=1&abbucket=10
361,361,544539504561,FANCL芳珂旗舰保健品日本进口纯天然维生素c片美白亮肤90粒/袋,48.0,0,"(0,50]",993,2360,否,是,浙江,杭州,天猫国际进口超市,//detail.tmall.com/item.htm?id=544539504561&ns=1&abbucket=10
362,362,607890416165,限时买1送1】黄金搭档中老年成人多种维生素矿物质片营养保健品,78.0,1,"(50,100]",985,3434,是,是,江苏,无锡,黄金搭档官方旗舰店,//detail.tmall.com/item.htm?id=607890416165&ns=1&abbucket=10
363,363,622282752390,星鲨维生素D滴剂胶囊型24粒儿童婴儿成人预防佝偻骨质疏松,36.0,0,"(0,50]",979,201,是,是,广东,广州,众翔大药房旗舰店,//detail.tmall.com/item.htm?id=622282752390&ns=1&abbucket=10
364,364,624746945107,包邮官方swisse斯维诗草莓水果味维生素c泡腾片固体饮料20片成人,48.0,0,"(0,50]",979,146,否,是,上海,上海,天猫超市,//detail.tmall.com/item.htm?id=624746945107&ns=1&abbucket=10
365,365,520415810929,200片 汤臣倍健复合维生素B族片成人男女加班熬夜b1b2b6b12维生素,59.0,1,"(50,100]",977,2987,是,是,浙江,杭州,炫动保健食品专营店,//detail.tmall.com/item.htm?id=520415810929&ns=1&abbucket=10
366,366,604322799208,果维康维C含片 石药牌果维康多种维生素儿童vc咀嚼片维生素C ys,48.6,0,"(0,50]",975,249,是,是,贵州,贵阳,一树大药房旗舰,//detail.tmall.com/item.htm?id=604322799208&ns=1&abbucket=10
367,367,567059921218,善存男士中老年多种复合维生素矿物质160片含维生素ceb官方旗舰店,208.0,4,"(200,250]",972,3538,是,是,广东,广州,善存官方旗舰店,//detail.tmall.com/item.htm?id=567059921218&ns=1&abbucket=10
368,368,542807690764,加30粒VE】养生堂天然VE维生素E软胶囊250mg/粒*100粒赠VE30粒,99.0,1,"(50,100]",971,1656,是,是,浙江,杭州,养生堂旭通专卖店,//detail.tmall.com/item.htm?id=542807690764&ns=1&abbucket=10
369,369,613268093648,仁和钙维生素D3软胶囊钙片VD钙碳酸钙中老年成人青少年男女性补钙,13.9,0,"(0,50]",969,1680,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=613268093648&ns=1&abbucket=10
370,370,44040848401,美版善存男士复合维生素c多种矿物质b族vc片d3官方旗舰店番茄红素,119.0,2,"(100,150]",966,20592,是,是,海外,海外,惠氏健康生活海外旗舰店,//detail.tmall.com/item.htm?id=44040848401&ns=1&abbucket=10
371,371,540003610842,华晨宇Cenovis圣诺维生素C天然vc美白无糖咀嚼300片维他命维C澳洲,144.0,2,"(100,150]",964,15958,是,是,澳大利亚,澳大利亚,chemistwarehouse海外旗舰,//detail.tmall.com/item.htm?id=540003610842&ns=1&abbucket=10
372,372,524405492534,400粒礼盒汤臣倍健液体钙碳酸钙维生素DK钙维D中老年钙片维生素d3,156.0,3,"(150,200]",956,965,是,是,浙江,嘉兴,瑞兰康保健品专营店,//detail.tmall.com/item.htm?id=524405492534&ns=1&abbucket=10
373,373,605712099745,美国拜耳oneaday男士复合维生素补充钙铁锌女士复合维生素烟酰胺,129.0,2,"(100,150]",955,3789,是,是,香港,香港岛,拜耳健康消费品海外旗舰店,//detail.tmall.com/item.htm?id=605712099745&ns=1&abbucket=10
374,374,541883152369,艾瑞可 婴幼儿多种维生素宝宝30种维生素儿童复合维生素k2 非软糖,130.0,2,"(100,150]",954,9791,是,是,法国,法国,ericfavre海外旗舰店,//detail.tmall.com/item.htm?id=541883152369&ns=1&abbucket=10
375,375,623334101005,vc片维生素C泡腾片适用儿童成人无糖固体饮料高浓度补充维C沸腾片,25.9,0,"(0,50]",945,623,是,是,广东,深圳,瑾萱保健品专营店,//detail.tmall.com/item.htm?id=623334101005&ns=1&abbucket=10
376,376,580200430603,FANCL天然维生素C精华*3包 vc片美白旗舰店日本芳珂旗舰官网,115.0,2,"(100,150]",927,7334,是,是,浙江,宁波,fanclhealthscience海外,//detail.tmall.com/item.htm?id=580200430603&ns=1&abbucket=10
377,377,537052203286,汤臣倍健维生素b族片vb维b复合维生素b群男女性b2b6b12官方旗舰店,142.0,2,"(100,150]",920,6306,是,是,北京,北京,汤臣倍健众华朗臣专卖店,//detail.tmall.com/item.htm?id=537052203286&ns=1&abbucket=10
378,378,612607827711,Guilin Pharma 维生素E软胶囊 100mg*30粒/瓶,5.0,0,"(0,50]",919,889,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=612607827711&ns=1&abbucket=10
379,379,622423176030,乳钙钙片碳酸钙青少年15学生成年厘米没长高激素增高产品神器贴,118.0,2,"(100,150]",919,851,是,是,湖南,长沙,康麦斯咏秋堂专卖店,//detail.tmall.com/item.htm?id=622423176030&ns=1&abbucket=10
380,380,576687455599,华晨宇同款cenovis萃益维澳洲天然维生素e250粒胶囊ve油美白内服,169.0,3,"(150,200]",918,4583,是,是,浙江,杭州,cenovis海外旗舰店,//detail.tmall.com/item.htm?id=576687455599&ns=1&abbucket=10
381,381,584096030758,【买2送1 买3送2】 修正 葡萄籽软胶囊抗氧化搭ve维e美容淡斑,49.0,0,"(0,50]",917,10043,是,是,浙江,杭州,修正官方旗舰店,//detail.tmall.com/item.htm?id=584096030758&ns=1&abbucket=10
382,382,622549581174,善存佳维片成人多种复合口服维生素CE片AD综合B族钙片官方旗舰店,40.0,0,"(0,50]",914,233,是,是,天津,天津,善存浠美专卖店,//detail.tmall.com/item.htm?id=622549581174&ns=1&abbucket=10
383,383,623921828011,碳酸钙青少年成年生长15学生厘米神器钙片没激素长高产品增高糖果,35.0,0,"(0,50]",912,754,是,是,广东,广州,和响医疗器械专营店,//detail.tmall.com/item.htm?id=623921828011&ns=1&abbucket=10
384,384,542020481717,悦而维生素D滴剂36粒软胶囊官方发育迟缓维生素缺乏症婴幼儿,64.0,1,"(50,100]",910,2776,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=542020481717&ns=1&abbucket=10
385,385,534020626007,纽斯特维生素C咀嚼片含片维他命C片VC维C可搭配葡萄籽维生素E套餐,59.0,1,"(50,100]",909,14758,是,是,四川,成都,纽斯特旗舰店,//detail.tmall.com/item.htm?id=534020626007&ns=1&abbucket=10
386,386,565247882550,钙尔奇儿童补钙片小添佳咀嚼50片*2瓶儿童钙片钙铁锌维生素d,118.0,2,"(100,150]",908,3658,是,是,广东,广州,钙尔奇官方旗舰店,//detail.tmall.com/item.htm?id=565247882550&ns=1&abbucket=10
387,387,541966395198,星鲨维生素E软胶囊60粒辅助治疗不孕症ve防流产保胎 药用维生素e,13.9,0,"(0,50]",901,4452,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=541966395198&ns=1&abbucket=10
388,388,601202645163,澳洲Swisse钙片+维生素D150粒vd钙娘娘钙成人中老年孕妇补钙,99.0,1,"(50,100]",899,2451,是,是,浙江,金华,swissenhl海外专卖,//detail.tmall.com/item.htm?id=601202645163&ns=1&abbucket=10
389,389,599351558807,修正维生素a胶囊维a胡萝卜素护眼保健品搭蓝莓叶黄素叶黄色素近视,49.0,0,"(0,50]",899,3777,是,是,浙江,杭州,修正官方旗舰店,//detail.tmall.com/item.htm?id=599351558807&ns=1&abbucket=10
390,390,624092911717,恒健维生素B6片装10mg*100片补充维B6脂溢性皮炎唇干裂妊娠呕吐药,5.5,0,"(0,50]",898,203,是,是,广东,东莞,天德大药房旗舰店,//detail.tmall.com/item.htm?id=624092911717&ns=1&abbucket=10
391,391,544548357823,3盒】星鲨三维鱼肝油乳500g儿童婴儿维生素AD和C缺乏佝偻病鱼干油,39.0,0,"(0,50]",897,8660,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=544548357823&ns=1&abbucket=10
392,392,12588692238,禾博士维生素C咀嚼片200片成人中老年男女性维C维他命C精华VC含片,38.8,0,"(0,50]",892,11567,是,是,上海,上海,禾博士旗舰店,//detail.tmall.com/item.htm?id=12588692238&ns=1&abbucket=10
393,393,41622335219,汤臣倍健青少年儿童多种维生素C复合b族送补钙片碳酸钙长高学生增,121.0,2,"(100,150]",892,5093,是,是,江苏,南京,汤臣倍健佰健专卖店,//detail.tmall.com/item.htm?id=41622335219&ns=1&abbucket=10
394,394,588021321356,诺瑞特成年人补钙片中老年钙加维生素D维C男女青壮年100粒碳酸钙,19.9,0,"(0,50]",889,2821,是,是,河南,南阳,诺瑞特旗舰店,//detail.tmall.com/item.htm?id=588021321356&ns=1&abbucket=10
395,395,546614997957,成长快乐复合维生素软糖糖果果味型80片补充维生素儿童养生堂,89.0,1,"(50,100]",889,4657,是,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=546614997957&ns=1&abbucket=10
396,396,618115921205,金斯利安多维叶酸片孕前孕期复合维生素男女备孕天猫斯利安叶酸,269.0,5,"(250,300]",888,702,是,是,北京,北京,scrianen斯利安旗舰店,//detail.tmall.com/item.htm?id=618115921205&ns=1&abbucket=10
397,397,618282178122,善尔 维生素c复合维生素多种维生素b儿童维生素ad叶酸钙铁锌男女v,19.9,0,"(0,50]",885,4057,是,是,湖南,长沙,善尔旗舰店,//detail.tmall.com/item.htm?id=618282178122&ns=1&abbucket=10
398,398,544589248002,美国进口拜耳oneaday男士复合维生素100粒增强免疫维C锌钙旗舰店,149.0,2,"(100,150]",879,10860,是,是,香港,新界,拜耳健康消费品海外旗舰店,//detail.tmall.com/item.htm?id=544589248002&ns=1&abbucket=10
399,399,584243893343,2瓶12包邮】维福佳维生素B6片100片B6缺乏症脂溢性皮炎唇干裂呕吐,7.8,0,"(0,50]",879,142,是,是,江苏,南京,奇冠大药房旗舰店,//detail.tmall.com/item.htm?id=584243893343&ns=1&abbucket=10
400,400,577787425322,黄金搭档液体钙加维生素D软胶囊腰腿疼骨质疏松补钙片30粒装,59.9,1,"(50,100]",879,2553,是,是,上海,上海,黄金搭档景行专卖店,//detail.tmall.com/item.htm?id=577787425322&ns=1&abbucket=10
401,401,611338804758,2瓶 仁和药业天然维生素E维e软胶囊ve内服外用面部涂脸脸部,66.5,1,"(50,100]",879,2427,是,是,上海,上海,众久旗舰店,//detail.tmall.com/item.htm?id=611338804758&ns=1&abbucket=10
402,402,615178266900,FANCL复合多种维生素B族片VB群维生素B2 B12日本旗舰B6官网,48.0,0,"(0,50]",875,458,否,是,浙江,杭州,天猫国际进口超市,//detail.tmall.com/item.htm?id=615178266900&ns=1&abbucket=10
403,403,45594666582,澳洲Swisse钙片vd钙娘娘维生素D柠檬酸钙150粒成人孕妇补钙斯维诗,65.0,1,"(50,100]",874,12552,是,否,广东,深圳,米拉诺米,//item.taobao.com/item.htm?id=45594666582&ns=1&abbucket=10#detail
404,404,523000311828,善存小佳维咀嚼片柠檬儿童成长多种维生素c1.95g*80片增强免疫力,115.0,2,"(100,150]",872,2499,否,是,上海,上海,天猫超市,//detail.tmall.com/item.htm?id=523000311828&ns=1&abbucket=10
405,405,593773316700,汤臣倍健维生素C片（橘子味）120片补充VC维他命c咀嚼片可搭配VE,48.0,0,"(0,50]",867,1114,是,是,广东,广州,若愚食品专营店,//detail.tmall.com/item.htm?id=593773316700&ns=1&abbucket=10
406,406,605405496157,108粒 康纽莱 维生素C加E软胶囊 VC加VE成人男女性中老年维C加维E,34.9,0,"(0,50]",860,1160,是,是,广东,广州,康纽莱保健品旗舰店,//detail.tmall.com/item.htm?id=605405496157&ns=1&abbucket=10
407,407,616935905510,朗迪碳酸钙D3片60片儿童青少成长中老年人孕妇咀嚼片补钙小孩钙片,79.0,1,"(50,100]",860,215,是,是,山东,青岛,春天之星大药房旗舰店,//detail.tmall.com/item.htm?id=616935905510&ns=1&abbucket=10
408,408,539729504818,力度伸维生素C泡腾片10片橙味防坏血病补充维生素拜耳力度伸泡腾,23.5,0,"(0,50]",853,7573,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=539729504818&ns=1&abbucket=10
409,409,522937988424,【薇娅推荐】Nature'sway佳思敏儿童VC锌软糖60粒维生素C澳洲进口,79.0,1,"(50,100]",853,5972,是,是,澳大利亚,澳大利亚,chemistwarehouse海外旗舰,//detail.tmall.com/item.htm?id=522937988424&ns=1&abbucket=10
410,410,624073585140,康麦斯快速褪黑素助眠退黑素睡眠褪黑色素安眠片失眠入睡,198.0,3,"(150,200]",851,314,是,是,广东,深圳,康麦斯湖南专卖店,//detail.tmall.com/item.htm?id=624073585140&ns=1&abbucket=10
411,411,604783428148,祛斑内调去黄褐斑美容淡斑维生素e胶囊调理淡化色斑粉盒鹿胎粉茶C,208.0,4,"(200,250]",849,3427,是,是,湖南,长沙,雨兴保健品专营店,//detail.tmall.com/item.htm?id=604783428148&ns=1&abbucket=10
412,412,577270372168,swisse斯维诗柠檬酸 钙片150粒vd维生素D 中老年成人孕妇钙娘娘钙,119.0,2,"(100,150]",848,37631,是,是,浙江,宁波,阿里健康海外旗舰店,//detail.tmall.com/item.htm?id=577270372168&ns=1&abbucket=10
413,413,616931871934,迪巧维D咀嚼碳酸钙K中老年女性男青年补钙片维生素d3孕妇成年成人,169.0,3,"(150,200]",846,727,是,是,浙江,金华,迪巧保健食品旗舰店,//detail.tmall.com/item.htm?id=616931871934&ns=1&abbucket=10
414,414,561568512834,200粒】汤臣倍健液体钙K2碳酸钙维生素DK钙维D中老年钙片维生素d3,78.0,1,"(50,100]",843,3640,是,是,浙江,嘉兴,瑞兰康保健品专营店,//detail.tmall.com/item.htm?id=561568512834&ns=1&abbucket=10
415,415,615904786187,辰星药业维生素c咀嚼片维他命C含片男女维C搭天然VE粉泡腾泡片,31.0,0,"(0,50]",843,523,是,否,江苏,南通,江苏辰星药业,//item.taobao.com/item.htm?id=615904786187&ns=1&abbucket=10#detail
416,416,536578807790,汤臣倍健维生素e胶囊天然ve软胶囊外用面部涂脸油内服E官方旗舰店,101.0,2,"(100,150]",840,6192,是,是,北京,北京,汤臣倍健众华朗臣专卖店,//detail.tmall.com/item.htm?id=536578807790&ns=1&abbucket=10
417,417,593977418856,CENTRUM/善存善存小佳维咀嚼片1.95g/片*40粒复合维生素补钙儿童,55.0,1,"(50,100]",840,2850,否,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=593977418856&ns=1&abbucket=10
418,418,522993997957,旗舰店汤臣倍健天然维生素E软胶囊成人男女补ve口服外涂官网正品,128.0,2,"(100,150]",839,7631,是,是,广东,广州,汤臣倍健官方旗舰店,//detail.tmall.com/item.htm?id=522993997957&ns=1&abbucket=10
419,419,578122457230,拜耳ONEADAY女士补充复合维生素多种维生素C烟酰胺小粒装160粒,149.0,2,"(100,150]",837,10182,是,是,香港,新界,拜耳健康消费品海外旗舰店,//detail.tmall.com/item.htm?id=578122457230&ns=1&abbucket=10
420,420,561580076959,养生堂天然维生素E130粒维e软胶囊ve美容祛斑延缓衰老搭VC维生素C,99.0,1,"(50,100]",837,20079,否,是,上海,上海,天猫超市,//detail.tmall.com/item.htm?id=561580076959&ns=1&abbucket=10
421,421,574535607690,雅培进口全安素肠内膳食营养配方粉原味900g*2多种维生素矿物质,596.0,9,"(450,~)",836,2091,否,是,上海,上海,天猫超市,//detail.tmall.com/item.htm?id=574535607690&ns=1&abbucket=10
422,422,538247323231,善存银片100片50岁中老年成人补充多种维生素和矿物质官方药房,138.0,2,"(100,150]",835,7611,是,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=538247323231&ns=1&abbucket=10
423,423,587656775857,祛斑内调美容去黄褐斑产品旗舰店官网酮粉盒鹿胎粉维生素e胶囊肽C,228.0,4,"(200,250]",835,11431,是,是,湖南,长沙,康麦斯康优集专卖店,//detail.tmall.com/item.htm?id=587656775857&ns=1&abbucket=10
424,424,573918485105,善存进口成人男士复合维生素矿物质120粒*2瓶多种男性微量保健品,199.0,3,"(150,200]",834,6247,是,是,浙江,杭州,天猫国际进口超市,//detail.tmall.com/item.htm?id=573918485105&ns=1&abbucket=10
425,425,45546299289,养生堂牌天然维生素E软胶囊250mg/粒*200粒*2瓶 延缓衰老,336.0,6,"(300,350]",829,6416,是,是,浙江,杭州,养生堂旗舰店,//detail.tmall.com/item.htm?id=45546299289&ns=1&abbucket=10
426,426,551878966220,日本购 Fancl综合维生素B群VB族维他命B减疲劳控油祛.痘牙龈30日,25.8,0,"(0,50]",825,3163,是,否,广东,深圳,汤艳anny,//item.taobao.com/item.htm?id=551878966220&ns=1&abbucket=10#detail
427,427,524603786180,美国baby ddrops维生素婴儿童d3滴剂宝宝新生幼儿滴vd3补钙剂维d,81.0,1,"(50,100]",824,9668,是,否,北京,北京,嘉嘉之梦,//item.taobao.com/item.htm?id=524603786180&ns=1&abbucket=10#detail
428,428,538238702403,惠氏钙尔奇钙片碳酸钙D3咀嚼片(II)100片孕妇哺乳中老年补钙官方,98.0,1,"(50,100]",816,5142,是,是,广东,广州,阿里健康大药房,//detail.tmall.com/item.htm?id=538238702403&ns=1&abbucket=10
429,429,611830857103,【直营】泰国进口PATAR葩塔VC维生素C咀嚼片维他命vc片1000粒*2,162.0,3,"(150,200]",816,1427,是,是,上海,上海,天猫国际进口超市国内现货,//detail.tmall.com/item.htm?id=611830857103&ns=1&abbucket=10
430,430,557776930020,澳洲圣诺cenovis天然维生素c咀嚼片vc美白护肤成人儿童300粒女,57.0,1,"(50,100]",814,6637,是,否,河北,沧州,小姐姐emma,//item.taobao.com/item.htm?id=557776930020&ns=1&abbucket=10#detail
431,431,546879297500,德国原装泡腾片DAS gesunde 多种维生素VC钙铁镁泡腾片6只装,47.2,0,"(0,50]",812,1302,是,否,北京,北京,欧洲名妆,//item.taobao.com/item.htm?id=546879297500&ns=1&abbucket=10#detail
432,432,602052585790,澳洲爱乐维哺乳期维生素黄金素含叶黄素胡萝卜素DHA母乳营养60粒,179.0,3,"(150,200]",808,1904,是,是,香港,香港岛,拜耳健康消费品海外旗舰店,//detail.tmall.com/item.htm?id=602052585790&ns=1&abbucket=10
433,433,44926251347,美国童年时光敏护液葡萄大侠婴幼儿童VC 宝宝黑接骨木维生素C,158.4,3,"(150,200]",807,11581,是,是,浙江,宁波,童年时光海外旗舰店,//detail.tmall.com/item.htm?id=44926251347&ns=1&abbucket=10
434,434,540013630735,Ostelin奥斯特林碳酸钙青少年中老年孕妇补钙片维生素D300片澳洲,219.0,4,"(200,250]",803,1292,是,是,澳大利亚,澳大利亚,chemistwarehouse海外旗舰,//detail.tmall.com/item.htm?id=540013630735&ns=1&abbucket=10
435,435,44067990915,澳洲佳思敏维生素软糖儿童复合多种维生素软糖120粒宝宝婴儿营养,154.0,3,"(150,200]",802,10124,是,是,澳大利亚,澳大利亚,naturesway海外旗舰店,//detail.tmall.com/item.htm?id=44067990915&ns=1&abbucket=10
436,436,41157461714,澳洲swisse钙片vd钙娘娘柠檬酸钙150粒维生素D成人中老年孕妇补钙,64.0,1,"(50,100]",802,8410,是,否,浙江,杭州,yw_pretty,//item.taobao.com/item.htm?id=41157461714&ns=1&abbucket=10#detail
437,437,38027137069,星鲨维生素D滴剂胶囊型24粒儿童婴儿成人星沙维D3补钙,36.0,0,"(0,50]",795,228,是,是,广东,广州,康爱多大药房旗舰店,//detail.tmall.com/item.htm?id=38027137069&ns=1&abbucket=10
438,438,557054512092,优卡丹维生素ad滴剂(胶囊型)1岁以上婴幼儿维生素d滴剂补钙鱼肝油,32.0,0,"(0,50]",790,7586,是,是,广东,广州,仁和官方旗舰店,//detail.tmall.com/item.htm?id=557054512092&ns=1&abbucket=10
439,439,600131793884,褪黑素安瓶失眠维生素b助眠安神退腿褪黑色素药改善睡眠b6入睡100,68.0,1,"(50,100]",787,8925,是,是,浙江,金华,康恩贝轻迈专卖店,//detail.tmall.com/item.htm?id=600131793884&ns=1&abbucket=10
